	sel title	artist	top genre	year	added	bpm	nrgy	dnce	dB	live	val	dur	acous	spch	pop	mellow	unpretenious	sophisticated	intense	contemperory
132	133 Te Vas a Arrepentir	La Nueva Luna	cuarteto	2008	2023‑04‑13	44.927536231884055	79.0	65.75342465753425	82.6086956521739	29.347826086956523	93.75	204.0	29.292929292929294	4.0	63.0	-17.771853436088087	-27.932344213426703	86.34009240709658	73.71824483669333	9.251067479440023
133	134 Tamo Chelo	EL NOBA	cumbia 420	2021	2023‑04‑13	84.54106280193237	66.0	76.71232876712328	82.6086956521739	9.782608695652174	80.20833333333333	113.0	1.0101010101010102	24.0	63.0	-35.81297188682535	-4.2951167045680165	80.86153073318052	88.31496885170947	12.534549447723212
134	135 Unfollow	Duki	argentine hip hop	2021	2023‑04‑13	43.96135265700483	65.0	80.82191780821918	82.6086956521739	17.391304347826086	72.91666666666667	197.0	2.0202020202020203	13.0	62.0	-26.424666558377087	-18.73376295714741	82.17597656132499	82.700730503366	11.146319132359933
135	136 Hace Calor	Kaleb Di Masi	cumbia 420	2021	2023‑04‑13	62.31884057971015	55.0	93.15068493150685	73.91304347826087	6.521739130434782	36.458333333333336	201.0	24.242424242424242	7.0	62.0	-46.56706282599671	-20.93065801703756	82.46867724294765	104.32787711841463	17.543085147183568
136	137 En la Oscuridad	LIT killah	argentine hip hop	2021	2023‑04‑13	47.82608695652174	75.0	79.45205479452055	82.6086956521739	5.434782608695652	40.625	173.0	11.11111111111111	5.0	62.0	-39.94504003705909	-19.655637863146048	76.2037919396466	93.61477979617497	12.890152455165115
137	138 Ropa Cara	Camilo	colombian pop	2021	2023‑04‑13	81.64251207729468	53.0	79.45205479452055	78.26086956521739	9.782608695652174	62.5	163.0	11.11111111111111	13.0	62.0	-42.62740718681755	-9.89129607570644	78.70620739858381	95.75397061743102	14.542477334392165
138	139 Ayer Me Llamó Mi Ex – Remix	KHEA	argentine hip hop	2020	2023‑04‑13	56.03864734299517	69.0	75.34246575342466	78.26086956521739	10.869565217391305	56.25	256.0	23.232323232323232	4.0	62.0	-34.570499515705	-20.288906410742328	79.71762893978499	87.94113935663967	12.804843025249522
139	140 TURRA	Cazzu	argentine hip hop	2021	2023‑04‑13	83.57487922705315	70.0	68.4931506849315	78.26086956521739	8.695652173913043	72.91666666666667	206.0	43.43434343434343	26.0	62.0	-34.292481094446536	-16.19665874047202	86.03215598510417	86.45014844694711	13.3108591122662
140	141 NIÑO GORDO FLACO	WOS	argentine indie	2021	2023‑04‑13	52.65700483091788	93.0	50.68493150684932	82.6086956521739	15.217391304347826	50.0	144.0	10.1010101010101	5.0	62.0	-38.25628229886718	-18.404723229916797	61.16384812989936	82.84308240234387	8.472169581460829
141	142 TITAN	Salastkbron	pop argentino	2021	2023‑04‑13	86.47342995169082	49.0	68.4931506849315	60.869565217391305	8.695652173913043	98.95833333333333	122.0	34.343434343434346	19.0	61.0	-14.801374375078955	-4.312806632435132	86.73966586652709	61.99107400689443	11.877929270368968
142	143 Ya No Llora	Marama	cumbia pop	2021	2023‑04‑13	67.6328502415459	73.0	63.013698630136986	73.91304347826087	7.608695652173913	46.875	121.0	22.22222222222222	10.0	61.0	-40.315564820329556	-14.779483902455166	68.61223611938324	86.73087899543378	12.121900023161935
143	144 De Enero a Diciembre	Emilia	pop argentino	2021	2023‑04‑13	45.410628019323674	44.0	84.93150684931507	73.91304347826087	9.782608695652174	58.333333333333336	164.0	30.303030303030305	6.0	61.0	-27.372000228611306	-23.909110461373714	87.39687825244705	84.010816924456	13.765211676021686
144	145 Ponte Pa' Mi	Justin Quiles	reggaeton	2020	2023‑04‑13	43.96135265700483	71.0	89.04109589041096	78.26086956521739	6.521739130434782	63.541666666666664	202.0	6.0606060606060606	9.0	61.0	-25.615886380180598	-15.94882171175724	85.96165346135567	82.03612622652972	12.622315133166087
145	146 Bailando Te Conocí	Rusherking	trap argentino	2021	2023‑04‑13	47.82608695652174	62.0	84.93150684931507	82.6086956521739	7.608695652173913	57.291666666666664	194.0	4.040404040404041	6.0	61.0	-32.5897209137233	-16.60993665812382	81.84176187124372	88.38095855818459	12.54607739846349
146	147 Chico Estrella	Duki	argentine hip hop	2021	2023‑04‑13	67.14975845410628	73.0	67.12328767123287	82.6086956521739	16.304347826086957	58.333333333333336	170.0	12.121212121212121	5.0	61.0	-42.03957833246099	-16.922538367594946	71.89528098134411	93.15830731375698	12.010541688474984
147	148 Me Enseñaste - Remix	Sael	urbano latino	2021	2023‑04‑13	72.94685990338164	53.0	46.57534246575342	73.91304347826087	10.869565217391305	41.666666666666664	241.0	40.4040404040404	29.0	61.0	-44.33255425006465	-19.785013626437095	62.5984141594624	86.7285932583729	11.105225873987042
148	149 MESITA | Mission 05	Alan Gomez	cumbia 420	2021	2023‑04‑13	86.47342995169082	46.0	69.86301369863014	73.91304347826087	16.304347826086957	84.375	136.0	70.70707070707071	32.0	61.0	-29.833152850722833	-24.967197097538822	95.55594359316814	85.72505391917989	14.803576074924353
149	150 Noche de Party	Migrantes	cumbia pop	2021	2023‑04‑13	62.31884057971015	79.0	67.12328767123287	78.26086956521739	38.04347826086956	85.41666666666667	153.0	20.2020202020202	5.0	61.0	-32.956793967067924	-25.732238631099563	77.3678325843305	88.52188878059931	11.921032465813584
150	151 OPA	Dillom	trap argentino	2021	2023‑04‑13	47.82608695652174	61.0	95.89041095890411	78.26086956521739	7.608695652173913	87.5	170.0	13.131313131313131	19.0	61.0	-14.771814331522489	-14.97191314575174	98.87000739978703	75.11025833077649	12.788578910005356
151	152 rápido lento	Emilia	pop argentino	2021	2023‑04‑13	38.16425120772947	35.0	76.71232876712328	65.21739130434783	17.391304347826086	68.75	213.0	30.303030303030305	10.0	60.0	-17.790354407686138	-24.428008118709432	82.85955444859553	70.84392691055884	11.928639807846183
152	153 KALEB DI MASI | DJ TAO Turreo Sessions #5	Kaleb Di Masi	cumbia 420	2021	2023‑04‑13	84.54106280193237	85.0	76.71232876712328	78.26086956521739	23.91304347826087	68.75	148.0								
153	154 YO SE QUE TU (feat. Rusherking)	FMK	trap argentino	2021	2023‑04‑13	43.96135265700483	63.0	78.08219178082192	82.6086956521739	3.260869565217391	67.70833333333333	193.0	15.151515151515152	5.0	60.0	-21.742093357638325	-16.50174146918861	86.10534469170561	75.50124344998527	10.439966783679559
154	155 DELITO	NATHY PELUSO	r&b en espanol	2020	2023‑04‑13	39.61352657004831	51.0	42.465753424657535	65.21739130434783	6.521739130434782	66.66666666666667	203.0	52.525252525252526	29.0	60.0	-9.593279429193647	-22.32604183586912	72.99872458955247	49.71950595893418	6.387821033443427
155	156 Confiesalo	Maria Becerra	pop argentino	2020	2023‑04‑13	47.82608695652174	44.0	97.26027397260275	69.56521739130434	6.521739130434782	67.70833333333333	197.0	39.39393939393939	7.0	60.0	-20.87748389192702	-23.450153523020553	99.03279369032794	81.49951382496796	15.631290382984103
156	157 SOLO POR VOS	Trueno	argentine hip hop	2021	2023‑04‑13	41.54589371980676	53.0	64.38356164383562	65.21739130434783	8.695652173913043	64.58333333333333	200.0	75.75757575757575	14.0	60.0	-13.86194584318468	-32.86987842992161	90.30466667869884	64.97290128804423	11.517477108788903
157	158 Wow Wow (feat. Becky G)	Maria Becerra	pop argentino	2021	2023‑04‑13	84.54106280193237	68.0	69.86301369863014	82.6086956521739	8.695652173913043	89.58333333333333	200.0	7.070707070707071	8.0	59.0	-28.99564736104342	-3.492490795386864	82.28870599984359	79.4819434668303	10.869383606764487
158	159 Sabe	Nicki Nicole	argentine hip hop	2021	2023‑04‑13	44.44444444444444	62.0	76.71232876712328	82.6086956521739	16.304347826086957	79.16666666666667	178.0	10.1010101010101	14.0	59.0	-21.765431263197783	-19.22123934400587	84.62745080344841	77.19674860577182	10.285112139861992
159	160 BB	MYA	pop argentino	2021	2023‑04‑13	42.028985507246375	76.0	73.97260273972603	78.26086956521739	7.608695652173913	87.5	156.0	14.141414141414142	18.0	59.0	-9.81759675371944	-14.149447873614044	87.96239644810223	62.04422575968139	8.639187437207093
160	161 Cazame	Maria Becerra	pop argentino	2021	2023‑04‑13	46.85990338164251	46.0	47.945205479452056	69.56521739130434	9.782608695652174	30.208333333333332	200.0	14.141414141414142	17.0	59.0	-38.832602378760804	-17.59999093826893	52.67029135909422	78.07854264804087	9.046202608274527
161	162 Acaramelao	Maria Becerra	pop argentino	2021	2023‑04‑13	76.81159420289855	72.0	65.75342465753425	86.95652173913044	10.869565217391305	53.125	185.0	46.464646464646464	5.0	59.0	-46.340803809386294	-24.59570334825323	81.49885393542333	100.17375098513425	13.723715151815956
162	163 Pistola Remix	L-Gante	cumbia 420	2021	2023‑04‑13	38.64734299516908	68.0	75.34246575342466	69.56521739130434	9.782608695652174	89.58333333333333	137.0	16.161616161616163	25.0	59.0	-4.963889941704112	-14.140465479692699	87.37177913741344	56.174560524843436	8.971290104740076
163	164 Cuando Me Ves	Dani Ribba	argentine hip hop	2021	2023‑04‑13	39.61352657004831	50.0	64.38356164383562	78.26086956521739	10.869565217391305	50.0	200.0	72.72727272727273	9.0	59.0	-27.327470656535574	-38.977887872170186	87.90765306429392	81.6867243007803	12.045117644581614
164	165 Vibez	ZAYN	dance pop	2021	2023‑04‑13	46.3768115942029	66.0	56.16438356164384	69.56521739130434	9.782608695652174	34.375	163.0	24.242424242424242	12.0	59.0	-36.69059866081903	-21.11669385185987	61.423908531413005	80.1629227805151	10.517189276625697
165	166 Iluminará	La Nueva Luna	cuarteto	2017	2023‑04‑13	51.690821256038646	88.0	56.16438356164384	82.6086956521739	11.956521739130435	79.16666666666667	242.0	24.242424242424242	4.0	59.0	-19.870550351640283	-17.663644334951663	78.42873944928739	67.93677543751994	7.589502078558064
166	167 Turraka - Remix	Kaleb Di Masi	cumbia 420	2021	2023‑04‑13	81.64251207729468	60.0	78.08219178082192	69.56521739130434	3.260869565217391	69.79166666666667	210.0	39.39393939393939	33.0	58.0	-30.60968229044464	-12.023233564050267	87.8853183412445	82.68981393746878	14.66962752149247
167	168 TRUCHO	Perro Primo	cumbia 420	2021	2023‑04‑13	42.99516908212561	56.0	75.34246575342466	73.91304347826087	8.695652173913043	58.333333333333336	144.0	45.45454545454545	26.0	58.0	-24.010113042275044	-27.56094747354426	87.26835357746616	78.36203307644641	12.460942059065944
168	169 Tú no me conoces	Danny Ocean	pop venezolano	2021	2023‑04‑13	44.927536231884055	65.0	76.71232876712328	69.56521739130434	8.695652173913043	72.91666666666667	150.0	30.303030303030305	6.0	58.0	-15.930451026043634	-19.271607152525853	86.8064143519772	68.41035203133175	11.351948986590141
169	170 Ley de Atracción	Duki	argentine hip hop	2021	2023‑04‑13	43.96135265700483	68.0	75.34246575342466	82.6086956521739	32.608695652173914	75.0	180.0	20.2020202020202	7.0	58.0	-30.898343169635602	-30.759234693570605	82.0452530065395	89.84336816647715	12.013642981332085
170	171 Dejame Tranki	LIT killah	argentine hip hop	2021	2023‑04‑13	68.1159420289855	50.0	75.34246575342466	82.6086956521739	11.956521739130435	67.70833333333333	222.0	36.36363636363637	12.0	58.0	-34.853547385709376	-21.636032563575	87.41306152652191	90.86189583446136	13.450717531178375
171	172 BLUNTED 5 - Remix	Bruno LC	cumbia 420	2021	2023‑04‑13	82.6086956521739	27.0	71.23287671232876	47.82608695652174	3.260869565217391	48.958333333333336	141.0	21.21212121212121	41.0	57.0	-34.58660458064864	-2.8937109706354827	66.19677116609815	76.15765043225583	14.965773164943057
172	173 La mano de Dios (Homenaje a Diego Maradona)	Rodrigo	argentine rock	2011	2023‑04‑13	75.3623188405797	86.0	23.28767123287671	73.91304347826087	100.0	51.041666666666664	344.0								
173	174 Soy Cordobes	Rodrigo	argentine rock	2011	2023‑04‑13	75.84541062801932	94.0	38.35616438356164	78.26086956521739	86.95652173913044	84.375	303.0	16.161616161616163	9.0	57.0	-59.383319496333186	-41.97399527586767	48.868073227811166	112.61498058307916	11.937091094085588
174	175 Matatan	Kaleb Di Masi	cumbia 420	2021	2023‑04‑13	41.06280193236715	71.0	82.1917808219178	65.21739130434783	7.608695652173913	66.66666666666667	159.0	20.2020202020202	43.0	56.0	-16.713362030068396	-16.87860138009036	84.01596970298579	68.88069197032866	12.051214948773017
175	176 Barrio Prendido	The La Planta	cumbia pop	2020	2023‑04‑13	55.55555555555556	54.0	49.31506849315068	65.21739130434783	13.043478260869565	100.0	240.0	17.171717171717173	9.0	56.0	-3.368004042810465	-6.743058939604504	74.13874299877874	44.148573284963994	5.601831296887876
176	177 Playa	TINI	latin pop	2020	2023‑04‑13	38.16425120772947	74.0	78.08219178082192	82.6086956521739	6.521739130434782	75.0	147.0	21.21212121212121	12.0	56.0	-16.395584793738443	-20.12735905812141	89.94526564032223	71.64213607185614	9.9690758087125
177	178 Pa Tra Rkt	Callejero Fino	rkt	2021	2023‑04‑13	42.99516908212561	75.0	71.23287671232876	73.91304347826087	63.04347826086956	55.208333333333336	191.0	6.0606060606060606	7.0	55.0	-52.82123347832103	-41.452477988641625	60.31556782837307	111.93570269400375	14.753130433278587
178	179 Prende la Cámara	FMK	trap argentino	2021	2023‑04‑13	43.96135265700483	68.0	87.67123287671232	82.6086956521739	6.521739130434782	82.29166666666667	149.0	6.0606060606060606	10.0	55.0	-16.617375361717215	-14.11607156285908	92.40953910757364	74.02250204546955	10.946503638228624
179	180 Toa la Vida	Nicki Nicole	argentine hip hop	2021	2023‑04‑13	82.6086956521739	56.0	53.42465753424658	73.91304347826087	8.695652173913043	46.875	219.0	66.66666666666667	26.0	55.0	-43.98903116934682	-24.729520299781623	75.57593805836808	91.11195900337502	13.554564969227716
180	181 Parte de Mí	Nicki Nicole	argentine hip hop	2021	2023‑04‑13	39.130434782608695	37.0	43.83561643835616	60.869565217391305	9.782608695652174	41.666666666666664	175.0	90.9090909090909	4.0	55.0	-21.497477755518254	-38.66677946829823	75.38241557925893	64.9814283393795	10.258708285956649
181	182 Animal	Maria Becerra	pop argentino	2021	2023‑04‑13	86.47342995169082	81.0	67.12328767123287	82.6086956521739	11.956521739130435	71.875	204.0	27.272727272727273	16.0	54.0	-39.96436972464369	-13.250093813356914	80.37793359443151	91.65652316795111	12.866753260719166
182	183 Me Has Dejado	Nicki Nicole	argentine hip hop	2021	2023‑04‑13	76.81159420289855	74.0	42.465753424657535	78.26086956521739	7.608695652173913	42.708333333333336	242.0	54.54545454545455	6.0	54.0	-44.371496381323645	-22.27552306116556	66.61686249029906	87.07444118071724	10.817210032125903
183	184 No Toque Mi Naik	Nicki Nicole	argentine hip hop	2021	2023‑04‑13	45.410628019323674	78.0	72.6027397260274	86.95652173913044	13.043478260869565	62.5	144.0	28.282828282828284	20.0	54.0	-30.272643047509046	-26.258205190679877	84.39425223046426	86.11871093303493	11.166411734979336
184	185 Turraka - Remix	Kaleb Di Masi	cumbia 420	2021	2023‑04‑13	86.47342995169082	64.0	76.71232876712328	73.91304347826087	15.217391304347826	56.25	124.0	39.39393939393939	23.0	53.0	-47.39136450869627	-19.710561917567574	81.03127162031271	101.98567043273712	16.5972278623038
185	186 Midtown	Duki	argentine hip hop	2021	2023‑04‑13	83.57487922705315	58.0	60.273972602739725	82.6086956521739	5.434782608695652	80.20833333333333	206.0	5.05050505050505	14.0	53.0	-31.343795308655338	-1.8650266437453735	74.38547776755043	77.19649405008992	9.47652428844731
186	187 Combi Nueva	Papichamp	cumbia 420	2021	2023‑04‑13	47.82608695652174	61.0	78.08219178082192	69.56521739130434	35.869565217391305	68.75	192.0	38.38383838383838	15.0	53.0	-32.028544828872406	-34.95813969053248	82.44219141985671	90.85881371788162	14.605521790267174
187	188 Tinty Nasty	L-Gante	cumbia 420	2021	2023‑04‑13	81.64251207729468	49.0	76.71232876712328	56.52173913043478	7.608695652173913	56.25	187.0	33.333333333333336	47.0	53.0	-35.432317517040566	-10.720662927668586	76.52951492290384	83.54978988816093	15.881373668188738
188	189 Que a Pasao - Remix	Big Apple	cumbia 420	2021	2023‑04‑13							213.0			51.0					
189	190 Loba	Rusherking	trap argentino	2021	2023‑04‑13	39.130434782608695	62.0	89.04109589041096	78.26086956521739	7.608695652173913	85.41666666666667	158.0	14.141414141414142	7.0	51.0	-11.395420855367247	-16.757163279609678	95.48492970202321	69.36438160641556	11.11478054818585
190	191 Te Mentiría	Luck Ra	trap argentino	2021	2023‑04‑13	44.927536231884055	76.0	63.013698630136986	78.26086956521739	8.695652173913043	71.875	186.0	2.0202020202020203	4.0	51.0	-19.725424284536846	-11.41420063499799	73.07578464814917	66.41159924137143	7.703915833438614
191	192 Como + Nadie	MYA	pop argentino	2021	2023‑04‑13	43.47826086956522	68.0	79.45205479452055	82.6086956521739	9.782608695652174	70.83333333333333	184.0	11.11111111111111	5.0	50.0	-23.202286413870695	-18.167866124015617	85.21828469326981	78.3892363179141	10.775569121831781
192	193 Pistola	L-Gante	cumbia 420	2020	2023‑04‑13	77.77777777777777	60.0	83.56164383561644	65.21739130434783	9.782608695652174	94.79166666666667	157.0	23.232323232323232	22.0	49.0	-17.771710554021443	-6.716113825870379	91.60277883059301	71.00386270387014	13.54766489342502
193	194 Te Mentiria	Luck Ra	trap argentino	2021	2023‑04‑13	44.927536231884055	76.0	63.013698630136986	78.26086956521739	8.695652173913043	71.875	186.0	2.0202020202020203	4.0	48.0	-19.725424284536846	-11.41420063499799	73.07578464814917	66.41159924137143	7.703915833438614
194	195 Bien Chula	KHEA	argentine hip hop	2021	2023‑04‑13	44.927536231884055	74.0	57.534246575342465	86.95652173913044	34.78260869565217	45.833333333333336	172.0	29.292929292929294	6.0	48.0	-47.907598919510775	-37.95486505916821	66.62885555976682	101.93541279381066	11.512321698221042
195	196 Don Omar RKT - Remix	Tomy DJ	previa	2021	2023‑04‑13	39.130434782608695	51.0	64.38356164383562	69.56521739130434	13.043478260869565	37.5	179.0	16.161616161616163	30.0	48.0	-34.665415320567185	-22.206423225705535	64.145685563196	81.2799390570385	11.053626647655832
196	197 California	LIT killah	argentine hip hop	2021	2023‑04‑13	57.48792270531401	70.0	71.23287671232876	69.56521739130434	40.21739130434783	89.58333333333333	201.0	3.0303030303030303	3.0	47.0	-27.574197905198492	-20.081471730407102	73.23981025261548	81.31589044103933	11.689436428008493
197	198 Que a Pasao	Big Apple	cumbia 420	2021	2023‑04‑13	43.96135265700483	64.0	89.04109589041096	82.6086956521739	2.1739130434782608	50.0	126.0	3.0303030303030303	6.0	43.0	-32.959430517202996	-16.084156033232862	82.84966400154012	89.11015455327546	12.970758809055415
198	199 Brasil Decime Que Se Siente (Mundial 2014)	Banda Mundial		2014	2023‑04‑13	94.20289855072464	70.0	23.28767123287671	73.91304347826087	72.82608695652173	93.75	321.0	9.090909090909092	25.0	42.0	-52.42956214918693	-24.766601016117093	42.41031819084231	95.23325798184344	8.904968009457289
199	200 Esos Días	Sael	urbano latino	2021	2023‑04‑13	44.44444444444444	45.0	93.15068493150685	73.91304347826087	5.434782608695652	46.875	151.0	4.040404040404041	25.0	33.0	-33.54697059938275	-16.51615977373497	81.23174267992613	89.64688238850687	14.488929459875704
